-443.7418042887274
-431.4049352351984
-422.0030026489309
-414.69072365333324
-408.91039844051056
-404.2788713109394
-400.524707563659
-397.45090600568517
-394.91162411093853
-392.79706793891
-391.0233724941657
-389.5256517537999
-388.25312534850656
-387.1656406358797
-386.2311521848862
-385.42386981031217
-384.72288057469177
-384.11111134733864
-383.5745390689032
-383.1015832511589
-382.6826340088529
-382.30968195035484
-381.9760254021816
-381.67603693004844
-381.4049757622763
-381.15883607370245
-380.93422352935
-380.72825427999834
-380.538471930053
-380.36277899098036
-380.1993800824787
-380.04673471372894
-379.9035179151395
-379.7685873307494
-379.64095564728046
-379.5197674456056
-379.40427972726945
-379.29384550251046
-379.18789993403334
-379.0859486185171
-378.98755765920896
-378.89234524160287
-378.7999744723641
-378.71014728151414
-378.62259922077686
-378.5370950183772
-378.4534247732285
-378.3714006904626
-378.2908542759225
-378.211633920466
-378.1336028158724
-378.05663715339017
-377.9806245635859
-377.9054627626226
-377.831058375509
-377.7573259113702
-377.68418686952793
-377.61156895851065
-377.5394054126195
-377.46763439308626
-377.3961984626756
-377.32504412420656
-377.25412141485384
-377.18338354921735
-377.11278660509697
-377.04228924681456
-376.9718524815281
-376.90143944467894
-376.8310152111468
-376.7605466291779
-376.6900021745006
-376.61935182237397
-376.54856693559555
-376.477620166707
-376.4064853728881
-376.33513754216636
-376.2635527297381
-376.1917080033247
-376.11958139663534
-376.0471518700366
-375.97439927770046
-375.90130434050775
-375.8278486241085
-375.75401452154165
-375.6797852399165
-375.6051447906695
-375.53007798297125
-375.45457041987106
-375.3786084968227
-375.3021794022248
-375.2252711197005
-375.1478724317642
-375.06997292464933
-374.9915629940096
-374.91263385127456
-374.8331775304166
-374.75318689495293
-374.6726556449511
-374.5915783239128
-374.5099503253223
-374.42776789875836
-374.3450281554114
-374.2617290728983
-374.17786949926153
-374.0934491560782
-374.0084686405916
-373.9229294267963
-373.83683386544914
-373.75018518294326
-373.6629874790281
-373.5752457233721
-373.48696575094266
